苏布尔噶风云,https://movie.douban.com/subject/21329007/,苏布尔噶风云,苏布尔嘎风云,2012,https://img3.doubanio.com/view/photo/photo/public/s24939677.jpg,张元龙,张元龙,诺明花日 涂们,剧情,http://WWW.007kankan.com,中国大陆,汉语普通话,2013,40分钟,,,,,,,,,,,最新电影<苏布尔嘎风云>故事发生在一九四七年初春，内蒙古人民自治运动委员会在中共领导下，即将召开成立大会，鄂尔多斯人民代表在踏上征程的前夕，却被反动王爷派兵扣押。 隐蔽在王爷府的我党地下工作者萨仁迅速将此情报传递到延安，一场营救与杀戳的搏杀由此展开，光明与黑暗，进步与倒退，在苏布尔嘎草原上上演了一场生死之战。,,0,,1,一般般,,1,,0,0,0,
外出,https://movie.douban.com/subject/26414036/,外出,外出외출,2012,https://img3.doubanio.com/view/photo/photo/public/p2246846058.jpg,기대호,,전현수/정서윤,爱情,,韩国,韩语,2015-06-11(韩国),80分钟,Egression,,3.9,139,1.2%,6.0%,16.9%,37.3%,38.6%,,젊고 아름다운 여자 신혜. 그녀는 남편과 집안 일 밖에 모르는 현모양처다. 하지만 요즘 그녀에겐 걱정이 하나 생겼다. 남편과의 관계가 점점 더 소원해져만 가고 있기 때문. 자신을 그림자 취급하며 잠자리까지 거부하는 남편에 대한 불만이 쌓여갈 즈음 기분 전환을 위해 나간 고교 동창회에서 신혜는 자신의 첫사랑 성진을 다시 만나게 된다. 멋있는 남자로 변해 있는 성진에게서 신혜는 묘한 설렘을 느끼게 되고 ‘외도’라는 금지된 유혹에 자신도 모르게 이끌려 들어가게 되는데...,,7,背着丈夫/禁止性爱：甜蜜的复仇/好女孩/自由恋爱时代/情事：危险的游戏/我们的前女友/爱情导师/考试院/危险的性爱/七公主驾到,50,情色/韩国电影/韩国/2015/似乎很好看想看~/伦理/电影/韩影,76,191,444,2,1,0,
西岳奇童,https://movie.douban.com/subject/1466114/,西岳奇童,西岳奇童,2012,https://img3.doubanio.com/view/photo/photo/public/p2325490027.jpg,靳夕/刘蕙仪,,武向彤/韩非/丁建华/洪融/乔榛/谭鹏飞,动画,,中国大陆,汉语普通话,1984,60分钟,,,8.8,1910,57.5%,28.9%,12.2%,1.0%,0.4%,92% 动画片,善良正直的少年沉香与父亲刘彦昌一同生活在大山里，某日他被坏孩子辱骂是“没有妈妈的孩子”。沉香倍感伤心，于是向父亲追问母亲的下落。刘彦昌思索再三，向儿子讲述了当年的故事。原来，当年刘与仙女三圣公主相恋，结果惹来二郎神杨戬的忌恨，最终将自己的亲妹妹三圣公主压在莲花峰下。,,5,金色的海螺/金猴降妖/连升三级/天鹅湖/火童/一只鞋/奇怪的球赛/鹿铃/老狼请客/咪咪流浪记,293,动画/国产动画/中国/经典/童年回忆/中国动画/童年/大陆,139,2646,518,0,7,2,
父子神探之滴血的戒指,https://movie.douban.com/subject/10788827/,父子神探之滴血的戒指,父子神探之滴血的戒指,2012,https://img3.doubanio.com/view/photo/photo/public/s10306907.jpg,胡明凯,韩炜,马跃/李子雄,悬疑/犯罪,,中国大陆,汉语普通话,2012-06-08,90分钟,父子神探（第七部）,,6.2,61,2.9%,20.0%,65.7%,8.6%,2.9%,,裕华银行的襄理李修为开车在巡捕房门口肇事，引起骚乱，被天生带到巡捕房查问。修为和韩玲费尽周折，找到的竟是曾茹残缺的尸体,,0,父子神探之燕子窠迷案/火线追凶2之黑色玫瑰/侠侣探案系列之晓风残月/女神捕之现形/神探狄仁杰前传/陆小凤传奇之银钩赌坊/X女特工/死人之镜/唐宫美人天下/回马枪,18,悬疑/推理/中国/中国电影/CCTV6/父子神探/戒指/犯罪,,73,12,0,0,0,
碧罗雪山,https://movie.douban.com/subject/4833562/,碧罗雪山,碧罗雪山,2012,https://img3.doubanio.com/view/photo/photo/public/p675053802.jpg,刘杰,存文学/刘杰,汪普泽/娜真叶/积阿迪/黑皮/胡春华/丰春梅,剧情,,中国大陆,汉语普通话 / 傈僳语,2010-06-12,93分钟,Deep in the Clouds,http://www.imdb.com/title/tt1740100,8.0,1547,25.6%,53.1%,19.8%,1.0%,0.5%,,故事发生在西南边陲。碧罗雪山下，怒江奔腾不息，这天傈僳族小伙木扒举行婚礼，全寨子乡亲赶来凑热闹，一派欢喜气氛。迪阿鲁爱着木扒的妹妹吉妮，而受老观念影响的爷爷多利拔坚决不同意，他要迪阿鲁守着丧夫的嫂嫂阿南恰，并帮她一起哺育尙在幼年的侄女阿亚。熊是傈僳族供奉的祖先，但在目前收获季节它常常跑出来毀坏庄稼和牲畜，很是让人头疼。身为村民组长，迪阿鲁天天奔波在为村民讨赔偿的路上，同时磨破嘴皮地宣传国家林业法规。木扒偷剥珍稀植物红豆杉皮，被执法部门拘留，救儿心切的父亲要女儿吉妮嫁给混混阿达，以期讨来彩礼交罚款，迪阿鲁闻讯痛苦万分......,,11,透析/马背上的法庭/到阜阳六百里/血色清晨/太阳总在左边/小城之春/恐怖分子/在一起/似水流年/诗,733,刘杰/中国电影/原生态电影/中国/云南/2010/大陆/国产,216,1920,5816,0,29,12,
诸神之怒,https://movie.douban.com/subject/4824515/,诸神之怒,诸神之怒WrathoftheTitans,2012,https://img3.doubanio.com/view/photo/photo/public/p1463205602.jpg,乔纳森·里贝斯曼,Dan Mazeau/David Leslie Johnson/Greg Berlanti/斯蒂文·奈特,萨姆·沃辛顿/拉尔夫·费因斯/连姆·尼森/丹尼·赫斯顿/埃德加·拉米雷兹/比尔·奈伊/托比·凯贝尔/裴淳华,动作/奇幻/冒险,,美国,英语,2012-03-30(美国/中国大陆),99 分钟,狂．神．魔战(港) / 怒战天神(台) / 诸神之战2：诸神之怒 / 怒天战神,http://www.imdb.com/title/tt1646987,5.9,35285,3.8%,16.4%,55.7%,20.3%,3.8%,17% 奇幻片/19% 动作片,结束了与北海巨妖的战争，英雄珀修斯（萨姆·沃辛顿 Sam Worthington 饰）与儿子赫利俄斯（约翰·贝尔 John Bell 饰）在一座小村庄过着平静的生活。但是奥林匹亚的战火从未停歇，以宙斯（连姆•尼森 Liam Neeson 饰）为首的众神与泰坦巨人进行着旷日持久的惨烈战争，甚至连被宙斯囚禁良久的三神（天神宙斯、海神波塞冬、冥王哈迪斯）之父——克洛诺斯也即将复活。战争的天平渐渐向泰坦巨人一方倾斜，在冥王哈迪斯（拉尔夫·费因斯 Ralph Fiennes 饰）的策划下，宙斯误入冥界，神力尽失，遭到囚禁。为了驱逐黑暗，将光明带回大地，珀修斯重披铠甲，与一众英雄前往冥界营救宙斯，诸神的战火迎来了最关键的时刻……,,516,诸神之战/惊天战神/异星战场/女巫季节/灵魂战车2：复仇时刻/功夫之王/木乃伊3/巨人捕手杰克/波西·杰克逊与神火之盗/黑夜传说4：觉醒,13558,希腊神话/美国/灵异/神话/3D/动作/2012/奇幻,500,42936,4640,1,221,33,
御前侍卫,https://movie.douban.com/subject/5044751/,御前侍卫,御前侍卫,2012,https://img3.doubanio.com/view/photo/photo/public/p2149345881.jpg,焦晓雨,王顺田,延杰/郑佩佩/午马/元彪/谢孟伟/刘惠/来喜/谢东,武侠/古装,,中国大陆,汉语普通话,2011,,Imperial Bodyguard / The Guardsman,http://www.imdb.com/title/tt5093098,3.3,138,0.0%,1.3%,14.5%,34.2%,50.0%,,乾隆中期，大清河发大水，胜芳县令李满仓趁机贪污腐败，致使灾情愈加严重。为查看民情，乾隆皇帝带公主及贴身侍卫，微服巡游散州（今霸州）境内号称“胜水荷芳”的胜芳。不料，这一消息被反清复明组织天地会和痛恨清政府剿灭政策的东夷倭寇截获。一场惊天的刺杀阴谋拉开了序幕……,,2,大刀关胜/宗师卜六/藏龙/迷踪霍元甲/旱地忽律朱贵/泰拳风云/怒海威龙/被迫战斗/菜园子张青/玉麒麟卢俊义,60,动作/中国/中国电影/2011/元彪/郑佩佩/古装/午马,,163,22,1,0,1,
在一起,https://movie.douban.com/subject/25876730/,在一起,我只要我们在一起,2012,https://img3.doubanio.com/view/photo/photo/public/p2225366587.jpg,晏菲,晏菲,杨恭如/唐文龙/迟帅/周岭南,爱情,,中国大陆,汉语普通话,2015-02-13(中国大陆),83分钟,别让我知道你的秘密 / Be Together,http://www.imdb.com/title/tt4838386,3.5,425,2.1%,2.1%,16.8%,28.6%,50.4%,,电台主播柯敏（杨恭如 饰）聪敏睿智，主持一档很受欢迎的深夜情感互动节目，为那些被爱情和生活困扰的都市白领一族提供心灵援助。李沐（唐文龙 饰）是一家公司的老板，事业有成，和柯敏幸福地生活在一起，家庭美满。沈阔（迟帅 饰）饰柯敏忠实的电台听众，秦素（周岭南 饰）是李沐公司的员工，两人是一对从大学校园走来的恩爱情侣，满满的校园甜蜜点滴回忆。没想到，沈阔一通打给电台的连线电话，让“在一起”滑向漩涡：当校园爱情碰上职场，甜蜜的爱人是否还在一起？当恩爱夫妻遇到背叛，美满的眷侣是否还在一起？电台情歌依然回荡在城市上空，漫漫人生路，爱情会赋予有情人在一起的信念与能量。,6,60,爱情魔发师/欲望歌手/不要迷恋姐/换爱七日/等爱归来/时间都去哪了/海岛之恋/姐妹2再见青春/天亮·分手/女神跟我走,235,爱情/2015/烂片/大陆/中国/杨恭如/晏菲/喜剧,,490,170,0,4,1,
痞子英雄之全面开战,https://movie.douban.com/subject/4154669/,痞子英雄之全面开战,痞子英雄之全面开战痞子英雄,2012,https://img3.doubanio.com/view/photo/photo/public/p1561566023.jpg,蔡岳勋,陈慧如/蔡岳勋,黄渤/赵又廷/杨颖/关颖/戴立忍/高捷/杜德伟/藤冈靛/汤志伟/林暐恒,剧情/动作/犯罪,,中国大陆 / 台湾,汉语普通话,2012-06-19(中国大陆)/2012-01-13(台湾),155分钟// 142分钟(中国大陆),,http://www.imdb.com/title/tt2414370,6.5,55701,7.2%,28.3%,48.5%,12.8%,3.2%,40% 动作片/29% 犯罪片,被疑有“暴力倾向”的警察吴英雄（赵又廷 饰），第一次办案就上演搏命飞车追逐大戏，撞毁了几条街道，被勒令停止办案的他，仍在追踪一出离奇案件。而在海港城另一头，自称“三联会三级干部”的黑道上班族徐达夫（黄渤 饰），为了女人挪用帮派黑金走私钻石，交易时突遭神秘队伍乱枪扫射，混 乱之中来到现场的吴英雄，本以为只是一场黑市交易，但在逮住徐达夫之后，一场大灾难开始了……,,219,痞子英雄2：黎明升起/逆战/十二生肖/太极2：英雄崛起/消失的子弹/澳门风云/警察故事2013/匹夫/不二神探/敢死队2,21815,台湾/动作/惊险/2012/犯罪/剧情/中国电影/喜剧,512,67566,5691,4,312,82,
爸爸的七月,https://movie.douban.com/subject/1759386/,爸爸的七月,了不起的狐狸爸爸FantasticMr.Fox,2012,https://img3.doubanio.com/view/photo/photo/public/p2174698025.jpg,韦斯·安德森,韦斯·安德森/诺亚·鲍姆巴赫,乔治·克鲁尼/梅丽尔·斯特里普/詹森·舒瓦兹曼/比尔·默瑞/Wallace Wolodarsky/Eric Chase Anderson/迈克尔·刚本/威廉·达福/欧文·威尔逊,喜剧/动画/家庭/冒险,,美国,英语,2009-10-25(美国),87 分钟,超级狐狸先生 / 狐狸先生无得顶(港) / 神奇老狐狸 / 非凡的狐狸老爸,http://www.imdb.com/title/tt0432283,8.4,94882,36.5%,46.5%,15.7%,1.1%,0.2%,82% 动画片/94% 喜剧片,本片根据挪威藉英国儿童文学作家罗尔德·达尔（Roald Dahl）的同名儿童故事改编。狐狸爸爸（乔治·克鲁尼 George Clooney 配音）和狐狸太太（梅丽尔斯·特里普 Meryl Streep 配音）在乳鸽场偷窃时得知狐狸太太怀孕，狐狸爸爸承诺二人脱逃后不再行窃。两年后，狐狸爸爸不顾獾律师（比尔·默瑞 Bill Murray 配音）的反对，执意购入了位于养鸡场、火腿商和苹果酒三农场主地界上的树屋。一心想成为运动员的狐狸儿子艾什（詹森·舒瓦兹曼 Jason Schwartzman 配音）对新搬来暂住的表兄克里斯托弗森（艾瑞克·蔡斯·安德森 Eric Chase Anderson 配音）又妒又恨；而狐狸爸爸则再次按奈不住，联合树屋管理员负鼠凯利（华莱士·沃勒德斯基 Wallace Wolodarsky 配音）秘密对三农场主再行偷窃，直到引来一场人...,,523,驯龙高手/暴力云与送子鹳/飞屋环游记/兰戈/机器人总动员/神偷奶爸/玩具总动员3/怪兽电力公司/玛丽和马克思/疯狂约会美丽都,24901,动画/美国/黑色幽默/喜剧/童话/2009/定格/独立电影,3222,114895,37752,5,257,100,
影子爱人,https://movie.douban.com/subject/6436763/,影子爱人,影子爱人影子愛人,2012,https://img3.doubanio.com/view/photo/photo/public/p1533555576.jpg,潘源良,秦雯/潘源良,张柏芝/权相宇/景甜/丁春诚/张韶涵/井柏然/成泰燊/恬妞/吴耀汉/鲁园,喜剧/爱情,,中国大陆 / 香港,汉语普通话 / 韩语,2012-05-11(中国大陆),84分钟,影子情人 / 再说一次我爱你 / Shadows of Love / Repeat I Love You,http://www.imdb.com/title/tt2170536,4.1,13690,1.7%,3.6%,24.6%,36.9%,33.3%,2% 爱情片/2% 喜剧片,柯氏集团的继承人Paris（张柏芝 饰）神秘失踪后，Paris的恋人，总裁助理权正熏（权相宇 饰）为了保护她的继承权利益，策划了一个计谋，找到一个长相酷似Paris的女孩秦芯（张柏芝 饰）来代替她。在权正熏的指导下，秦芯搬进了柯氏大宅，接受作为企业女继承人的种种培训，掩 人耳目。而一心想篡夺Paris继承权的叔叔董傲年却伺机而动，企图揭穿秦芯的假面目。变成Paris的秦芯面临着多重考验，并在与权正熏的相处中暗生情愫，当她想要努力追求这段幸福时，真的Paris却又出现了……,,91,变身男女/河东狮吼2/倾城之泪/HOLD住爱/嫁个100分男人/画壁/八星抱喜/极速天使/在一起/我的美女老板,5686,爱情/影子爱人/权相佑/香港/爱情片/港台大陆电影/剧情/内地,150,17689,1358,0,88,15,
唐卡,https://movie.douban.com/subject/10740288/,唐卡,唐卡,2012,https://img3.doubanio.com/view/photo/photo/public/s9118960.jpg,哈斯朝鲁,田卉群,,剧情/传记,,中国大陆,藏语,,107分钟,,,6.9,105,15.2%,28.8%,45.5%,9.1%,1.5%,,影片以藏族传统艺术唐卡为主线，通过描写多位唐卡画师在传承唐卡绘画技艺过程中发生的故事，展现西藏优秀非物质文化遗产的独特魅力及西藏壮美迷人的自然风光。,,5,高山上的世界杯/玄奘大师/最后的马帮/进藏/海上传奇/关于上海的三个短片/东/静静的嘛呢石/旅行者与魔法师/汉娜·阿伦特,52,西藏/纪录片/宗教/中国/2012/哈斯朝鲁/中国电影/中国电影资料馆,,128,148,0,1,1,
野蛮秘笈,https://movie.douban.com/subject/1758336/,野蛮秘笈,野蛮秘笈,2012,https://img3.doubanio.com/view/photo/photo/public/p2192306176.jpg,王晶,王晶,张柏芝/古巨基/元秋/元华/黄一飞/王晶/森美/许绍雄/彭敬慈/苑琼丹/林雪/江欣燕,喜剧/动作/奇幻,,中国大陆 / 香港,粤语,2006-02-09(香港),90分钟,My Kung Fu Sweetheart,http://www.imdb.com/title/tt0757378,4.8,9765,1.4%,5.5%,39.9%,37.6%,15.6%,5% 喜剧片/5% 动作片,上官灵凤（张柏芝 饰）是一个快乐幸福的小女孩，爸爸妈妈对她分外疼爱，每天都为女儿将睡前故事。只是，这些故事无关王子和精灵，而一律都是武侠江湖、大侠剑客。虽然灵凤喜欢这些故事，但她也有尴尬烦心的事情。爸爸名叫上官英俊（元华 饰），妈妈名叫独孤美丽（元秋 饰），这两个怪名字让灵凤在学校受到不少嘲笑。,,25,安娜与武林/老鼠爱上猫/炮制女朋友/精武家庭/飞侠小白龙/见习黑玫瑰/喜马拉亚星/绝种好男人/情癫大圣/双子神偷,987,香港/喜剧/香港电影/张柏芝/王晶/古巨基/动作/爱情,105,14088,191,0,15,4,
